from_stop_id,to_stop_id,from_trip_id,to_trip_id,transfer_type
150200,150200,PLK_PR_2026_481210289_LEG0,PLK_PR_2026_481210289_LEG1,1
150200,150200,PLK_PR_2026_992947048_LEG1,PLK_PR_2026_992947048_LEG2,1
150200,150200,PLK_PR_2026_880097446_LEG1,PLK_PR_2026_880097446_LEG2,1
150200,150200,PLK_PR_2026_552600158_LEG1,PLK_PR_2026_552600158_LEG2,1
150200,150200,PLK_PR_2026_314734805_LEG1,PLK_PR_2026_314734805_LEG2,1
150200,150200,PLK_PR_2026_413842443_LEG1,PLK_PR_2026_413842443_LEG2,1
150200,150200,PLK_PR_2026_646767589_LEG1,PLK_PR_2026_646767589_LEG2,1
150200,150200,PLK_PR_2026_170731199_LEG1,PLK_PR_2026_170731199_LEG2,1
150200,150200,PLK_PR_2026_815157031_LEG1,PLK_PR_2026_815157031_LEG2,1
150594,150594,PLK_PR_2026_582398562_LEG1,PLK_PR_2026_582398562_LEG2,1
150594,150594,PLK_PR_2026_976954289_LEG1,PLK_PR_2026_976954289_LEG2,1
150594,150594,PLK_PR_2026_818172327_LEG1,PLK_PR_2026_818172327_LEG2,1
150594,150594,PLK_PR_2026_237052539_LEG1,PLK_PR_2026_237052539_LEG2,1
150594,150594,PLK_PR_2026_292558076_LEG1,PLK_PR_2026_292558076_LEG2,1
150594,150594,PLK_PR_2026_666739028_LEG1,PLK_PR_2026_666739028_LEG2,1
150594,150594,PLK_PR_2026_481210289_LEG1,PLK_PR_2026_481210289_LEG2,1
150594,150594,PLK_PR_2026_992947048_LEG0,PLK_PR_2026_992947048_LEG1,1
150594,150594,PLK_PR_2026_880097446_LEG0,PLK_PR_2026_880097446_LEG1,1
150594,150594,PLK_PR_2026_552600158_LEG0,PLK_PR_2026_552600158_LEG1,1
150594,150594,PLK_PR_2026_314734805_LEG0,PLK_PR_2026_314734805_LEG1,1
150594,150594,PLK_PR_2026_413842443_LEG0,PLK_PR_2026_413842443_LEG1,1
150594,150594,PLK_PR_2026_646767589_LEG0,PLK_PR_2026_646767589_LEG1,1
150594,150594,PLK_PR_2026_170731199_LEG0,PLK_PR_2026_170731199_LEG1,1
150594,150594,PLK_PR_2026_815157031_LEG0,PLK_PR_2026_815157031_LEG1,1
16717,16717,PLK_AR_2026_708593391_LEG1,PLK_AR_2026_708593391_LEG2,1
16717,16717,PLK_AR_2026_333129991_LEG1,PLK_AR_2026_333129991_LEG2,1
16717,16717,PLK_AR_2026_269702117_LEG0,PLK_AR_2026_269702117_LEG1,1
16717,16717,PLK_AR_2026_990193474_LEG1,PLK_AR_2026_990193474_LEG2,1
16717,16717,PLK_AR_2026_191889183_LEG1,PLK_AR_2026_191889183_LEG2,1
16717,16717,PLK_AR_2026_963868730_LEG0,PLK_AR_2026_963868730_LEG1,1
16717,16717,PLK_AR_2026_565187080_LEG0,PLK_AR_2026_565187080_LEG1,1
16717,16717,PLK_AR_2026_245492008_LEG0,PLK_AR_2026_245492008_LEG1,1
16717,16717,PLK_AR_2026_245806925_LEG0,PLK_AR_2026_245806925_LEG1,1
16717,16717,PLK_AR_2026_549119890_LEG0,PLK_AR_2026_549119890_LEG1,1
16717,16717,PLK_AR_2026_781047843_LEG0,PLK_AR_2026_781047843_LEG1,1
16717,16717,PLK_AR_2026_723316489_LEG0,PLK_AR_2026_723316489_LEG1,1
16717,16717,PLK_AR_2026_564097014_LEG0,PLK_AR_2026_564097014_LEG1,1
16717,16717,PLK_AR_2026_264145737_LEG0,PLK_AR_2026_264145737_LEG1,1
16717,16717,PLK_AR_2026_363647906_LEG0,PLK_AR_2026_363647906_LEG1,1
16717,16717,PLK_AR_2026_365300074_LEG0,PLK_AR_2026_365300074_LEG1,1
16717,16717,PLK_AR_2026_271241180_LEG0,PLK_AR_2026_271241180_LEG1,1
16717,16717,PLK_AR_2026_171027961_LEG0,PLK_AR_2026_171027961_LEG1,1
16717,16717,PLK_AR_2026_537923400_LEG0,PLK_AR_2026_537923400_LEG1,1
16717,16717,PLK_AR_2026_502698186_LEG0,PLK_AR_2026_502698186_LEG1,1
16717,16717,PLK_AR_2026_979834576_LEG0,PLK_AR_2026_979834576_LEG1,1
16717,16717,PLK_AR_2026_414686377_LEG0,PLK_AR_2026_414686377_LEG1,1
16717,16717,PLK_AR_2026_641473944_LEG0,PLK_AR_2026_641473944_LEG1,1
16717,16717,PLK_AR_2026_318749118_LEG0,PLK_AR_2026_318749118_LEG1,1
16717,16717,PLK_AR_2026_113530152_LEG0,PLK_AR_2026_113530152_LEG1,1
16717,16717,PLK_AR_2026_675760679_LEG0,PLK_AR_2026_675760679_LEG1,1
16717,16717,PLK_AR_2026_274296782_LEG0,PLK_AR_2026_274296782_LEG1,1
16717,16717,PLK_AR_2026_646831901_LEG0,PLK_AR_2026_646831901_LEG1,1
16717,16717,PLK_AR_2026_939426802_LEG0,PLK_AR_2026_939426802_LEG1,1
16717,16717,PLK_AR_2026_835680300_LEG0,PLK_AR_2026_835680300_LEG1,1
16717,16717,PLK_AR_2026_747062321_LEG0,PLK_AR_2026_747062321_LEG1,1
16717,16717,PLK_AR_2026_548653680_LEG0,PLK_AR_2026_548653680_LEG1,1
16717,16717,PLK_AR_2026_386296859_LEG0,PLK_AR_2026_386296859_LEG1,1
16717,16717,PLK_AR_2026_857163868_LEG0,PLK_AR_2026_857163868_LEG1,1
16717,16717,PLK_AR_2026_121975017_LEG0,PLK_AR_2026_121975017_LEG1,1
16717,16717,PLK_AR_2026_259545963_LEG0,PLK_AR_2026_259545963_LEG1,1
16717,16717,PLK_AR_2026_557856821_LEG0,PLK_AR_2026_557856821_LEG1,1
16717,16717,PLK_AR_2026_400154075_LEG0,PLK_AR_2026_400154075_LEG1,1
16717,16717,PLK_AR_2026_433448522_LEG0,PLK_AR_2026_433448522_LEG1,1
16717,16717,PLK_AR_2026_961696276_LEG0,PLK_AR_2026_961696276_LEG1,1
16717,16717,PLK_AR_2026_418409189_LEG0,PLK_AR_2026_418409189_LEG1,1
16717,16717,PLK_AR_2026_228128760_LEG0,PLK_AR_2026_228128760_LEG1,1
16717,16717,PLK_AR_2026_590859339_LEG0,PLK_AR_2026_590859339_LEG1,1
16717,16717,PLK_AR_2026_296267919_LEG0,PLK_AR_2026_296267919_LEG1,1
16717,16717,PLK_AR_2026_114061899_LEG0,PLK_AR_2026_114061899_LEG1,1
16717,16717,PLK_AR_2026_130333528_LEG0,PLK_AR_2026_130333528_LEG1,1
16717,16717,PLK_AR_2026_795224801_LEG0,PLK_AR_2026_795224801_LEG1,1
16717,16717,PLK_AR_2026_945400743_LEG0,PLK_AR_2026_945400743_LEG1,1
16717,16717,PLK_AR_2026_760519540_LEG0,PLK_AR_2026_760519540_LEG1,1
16717,16717,PLK_AR_2026_612599248_LEG0,PLK_AR_2026_612599248_LEG1,1
16717,16717,PLK_AR_2026_482800870_LEG1,PLK_AR_2026_482800870_LEG2,1
16717,16717,PLK_AR_2026_325410186_LEG1,PLK_AR_2026_325410186_LEG2,1
16717,16717,PLK_AR_2026_390284439_LEG0,PLK_AR_2026_390284439_LEG1,1
16717,16717,PLK_AR_2026_103298659_LEG0,PLK_AR_2026_103298659_LEG1,1
16717,16717,PLK_AR_2026_401405787_LEG0,PLK_AR_2026_401405787_LEG1,1
16717,16717,PLK_AR_2026_512569052_LEG0,PLK_AR_2026_512569052_LEG1,1
16717,16717,PLK_AR_2026_675573259_LEG0,PLK_AR_2026_675573259_LEG1,1
16717,16717,PLK_AR_2026_771289806_LEG0,PLK_AR_2026_771289806_LEG1,1
178406,178406,PLK_PR_2026_553165595_LEG0,PLK_PR_2026_553165595_LEG1,1
178406,178406,PLK_PR_2026_456603482_LEG0,PLK_PR_2026_456603482_LEG1,1
178406,178406,PLK_PR_2026_204894819_LEG0,PLK_PR_2026_204894819_LEG1,1
178406,178406,PLK_PR_2026_161448237_LEG0,PLK_PR_2026_161448237_LEG1,1
178406,178406,PLK_PR_2026_749262603_LEG0,PLK_PR_2026_749262603_LEG1,1
178406,178406,PLK_PR_2026_903097119_LEG0,PLK_PR_2026_903097119_LEG1,1
178406,178406,PLK_PR_2026_449145790_LEG0,PLK_PR_2026_449145790_LEG1,1
178406,178406,PLK_PR_2026_762481719_LEG0,PLK_PR_2026_762481719_LEG1,1
179216,179216,PLK_KD_2026_348187692_LEG0,PLK_KD_2026_348187692_LEG1,1
179216,179216,PLK_KD_2026_755363284_LEG0,PLK_KD_2026_755363284_LEG1,1
179216,179216,PLK_KD_2026_855356805_LEG0,PLK_KD_2026_855356805_LEG1,1
20164,20164,PLK_AR_2026_708593391_LEG0,PLK_AR_2026_708593391_LEG1,1
20164,20164,PLK_AR_2026_333129991_LEG0,PLK_AR_2026_333129991_LEG1,1
20164,20164,PLK_AR_2026_269702117_LEG1,PLK_AR_2026_269702117_LEG2,1
20164,20164,PLK_AR_2026_990193474_LEG0,PLK_AR_2026_990193474_LEG1,1
20164,20164,PLK_AR_2026_191889183_LEG0,PLK_AR_2026_191889183_LEG1,1
20164,20164,PLK_AR_2026_963868730_LEG1,PLK_AR_2026_963868730_LEG2,1
20164,20164,PLK_AR_2026_565187080_LEG1,PLK_AR_2026_565187080_LEG2,1
20164,20164,PLK_AR_2026_245492008_LEG1,PLK_AR_2026_245492008_LEG2,1
20164,20164,PLK_AR_2026_482800870_LEG0,PLK_AR_2026_482800870_LEG1,1
20164,20164,PLK_AR_2026_325410186_LEG0,PLK_AR_2026_325410186_LEG1,1
20909,20909,PLK_AR_2026_161715912_LEG0,PLK_AR_2026_161715912_LEG1,1
20909,20909,PLK_AR_2026_283205768_LEG0,PLK_AR_2026_283205768_LEG1,1
20909,20909,PLK_AR_2026_358685758_LEG0,PLK_AR_2026_358685758_LEG1,1
20909,20909,PLK_AR_2026_309074624_LEG0,PLK_AR_2026_309074624_LEG1,1
20909,20909,PLK_AR_2026_783346517_LEG0,PLK_AR_2026_783346517_LEG1,1
20909,20909,PLK_AR_2026_263237918_LEG0,PLK_AR_2026_263237918_LEG1,1
20909,20909,PLK_AR_2026_305884398_LEG0,PLK_AR_2026_305884398_LEG1,1
20909,20909,PLK_AR_2026_228824643_LEG0,PLK_AR_2026_228824643_LEG1,1
20909,20909,PLK_AR_2026_518262000_LEG0,PLK_AR_2026_518262000_LEG1,1
20909,20909,PLK_AR_2026_168201564_LEG0,PLK_AR_2026_168201564_LEG1,1
20909,20909,PLK_AR_2026_141201697_LEG0,PLK_AR_2026_141201697_LEG1,1
20909,20909,PLK_AR_2026_155638696_LEG0,PLK_AR_2026_155638696_LEG1,1
20909,20909,PLK_AR_2026_333436030_LEG0,PLK_AR_2026_333436030_LEG1,1
20909,20909,PLK_AR_2026_865383312_LEG0,PLK_AR_2026_865383312_LEG1,1
20909,20909,PLK_AR_2026_397714744_LEG0,PLK_AR_2026_397714744_LEG1,1
20909,20909,PLK_AR_2026_695052803_LEG0,PLK_AR_2026_695052803_LEG1,1
20909,20909,PLK_AR_2026_822674103_LEG0,PLK_AR_2026_822674103_LEG1,1
20909,20909,PLK_AR_2026_261818426_LEG0,PLK_AR_2026_261818426_LEG1,1
20909,20909,PLK_AR_2026_797141032_LEG0,PLK_AR_2026_797141032_LEG1,1
20909,20909,PLK_AR_2026_667765217_LEG0,PLK_AR_2026_667765217_LEG1,1
20909,20909,PLK_AR_2026_709289654_LEG0,PLK_AR_2026_709289654_LEG1,1
20909,20909,PLK_AR_2026_655957469_LEG0,PLK_AR_2026_655957469_LEG1,1
20909,20909,PLK_AR_2026_632445907_LEG0,PLK_AR_2026_632445907_LEG1,1
20909,20909,PLK_AR_2026_707709709_LEG0,PLK_AR_2026_707709709_LEG1,1
20909,20909,PLK_AR_2026_725257654_LEG0,PLK_AR_2026_725257654_LEG1,1
20909,20909,PLK_AR_2026_508482642_LEG0,PLK_AR_2026_508482642_LEG1,1
20909,20909,PLK_AR_2026_195050463_LEG0,PLK_AR_2026_195050463_LEG1,1
20909,20909,PLK_AR_2026_373968569_LEG0,PLK_AR_2026_373968569_LEG1,1
20909,20909,PLK_AR_2026_925842800_LEG0,PLK_AR_2026_925842800_LEG1,1
20909,20909,PLK_AR_2026_595552747_LEG0,PLK_AR_2026_595552747_LEG1,1
20909,20909,PLK_AR_2026_123559516_LEG0,PLK_AR_2026_123559516_LEG1,1
20909,20909,PLK_AR_2026_850614429_LEG0,PLK_AR_2026_850614429_LEG1,1
20909,20909,PLK_AR_2026_722698357_LEG0,PLK_AR_2026_722698357_LEG1,1
20909,20909,PLK_AR_2026_567938494_LEG0,PLK_AR_2026_567938494_LEG1,1
20909,20909,PLK_AR_2026_780759732_LEG0,PLK_AR_2026_780759732_LEG1,1
233222,233222,PLK_KM_2026_283388486_LEG0,PLK_KM_2026_283388486_LEG1,1
233222,233222,PLK_KM_2026_675495320_LEG0,PLK_KM_2026_675495320_LEG1,1
29603,29603,PLK_KW_2026_576657781_LEG0,PLK_KW_2026_576657781_LEG1,1
29603,29603,PLK_KW_2026_406769030_LEG0,PLK_KW_2026_406769030_LEG1,1
29603,29603,PLK_KW_2026_905059851_LEG0,PLK_KW_2026_905059851_LEG1,1
29603,29603,PLK_KW_2026_403365202_LEG0,PLK_KW_2026_403365202_LEG1,1
29868,29868,PLK_KW_2026_422110376_LEG0,PLK_KW_2026_422110376_LEG1,1
29876,29876,PLK_KW_2026_422110376_LEG1,PLK_KW_2026_422110376_LEG2,1
29876,29876,PLK_KW_2026_617257679_LEG0,PLK_KW_2026_617257679_LEG1,1
30601,30601,PLK_KW_2026_656598958_LEG0,PLK_KW_2026_656598958_LEG1,1
30601,30601,PLK_KW_2026_516801132_LEG0,PLK_KW_2026_516801132_LEG1,1
30601,30601,PLK_KW_2026_514195497_LEG0,PLK_KW_2026_514195497_LEG1,1
30601,30601,PLK_KW_2026_732796431_LEG1,PLK_KW_2026_732796431_LEG2,1
30601,30601,PLK_KW_2026_992304508_LEG1,PLK_KW_2026_992304508_LEG2,1
30601,30601,PLK_KW_2026_851990307_LEG1,PLK_KW_2026_851990307_LEG2,1
30601,30601,PLK_KW_2026_387946253_LEG1,PLK_KW_2026_387946253_LEG2,1
30601,30601,PLK_KW_2026_612571661_LEG0,PLK_KW_2026_612571661_LEG1,1
30601,30601,PLK_KW_2026_246399662_LEG1,PLK_KW_2026_246399662_LEG2,1
30601,30601,PLK_KW_2026_377154912_LEG0,PLK_KW_2026_377154912_LEG1,1
30601,30601,PLK_KW_2026_490889196_LEG0,PLK_KW_2026_490889196_LEG1,1
30601,30601,PLK_KW_2026_852198823_LEG0,PLK_KW_2026_852198823_LEG1,1
30601,30601,PLK_KW_2026_283525770_LEG0,PLK_KW_2026_283525770_LEG1,1
30890,30890,PLK_KW_2026_186130745_LEG0,PLK_KW_2026_186130745_LEG1,1
30890,30890,PLK_KW_2026_451876289_LEG0,PLK_KW_2026_451876289_LEG1,1
30890,30890,PLK_KW_2026_220196086_LEG0,PLK_KW_2026_220196086_LEG1,1
30890,30890,PLK_KW_2026_344958925_LEG0,PLK_KW_2026_344958925_LEG1,1
30890,30890,PLK_KW_2026_654669076_LEG0,PLK_KW_2026_654669076_LEG1,1
30890,30890,PLK_KW_2026_426415980_LEG0,PLK_KW_2026_426415980_LEG1,1
30890,30890,PLK_KW_2026_270477966_LEG0,PLK_KW_2026_270477966_LEG1,1
30890,30890,PLK_KW_2026_901026439_LEG0,PLK_KW_2026_901026439_LEG1,1
30890,30890,PLK_KW_2026_735825979_LEG0,PLK_KW_2026_735825979_LEG1,1
30890,30890,PLK_KW_2026_632501899_LEG0,PLK_KW_2026_632501899_LEG1,1
30890,30890,PLK_KW_2026_129179081_LEG0,PLK_KW_2026_129179081_LEG1,1
30890,30890,PLK_KW_2026_382815711_LEG0,PLK_KW_2026_382815711_LEG1,1
30890,30890,PLK_KW_2026_204546591_LEG0,PLK_KW_2026_204546591_LEG1,1
30890,30890,PLK_KW_2026_422582143_LEG0,PLK_KW_2026_422582143_LEG1,1
30890,30890,PLK_KW_2026_467674298_LEG0,PLK_KW_2026_467674298_LEG1,1
30890,30890,PLK_KW_2026_987110218_LEG0,PLK_KW_2026_987110218_LEG1,1
30890,30890,PLK_KW_2026_777185028_LEG0,PLK_KW_2026_777185028_LEG1,1
30890,30890,PLK_KW_2026_225843786_LEG0,PLK_KW_2026_225843786_LEG1,1
30890,30890,PLK_KW_2026_149336935_LEG0,PLK_KW_2026_149336935_LEG1,1
30890,30890,PLK_KW_2026_721670324_LEG0,PLK_KW_2026_721670324_LEG1,1
30890,30890,PLK_KW_2026_774601998_LEG0,PLK_KW_2026_774601998_LEG1,1
30890,30890,PLK_KW_2026_468879485_LEG0,PLK_KW_2026_468879485_LEG1,1
30890,30890,PLK_KW_2026_752880225_LEG0,PLK_KW_2026_752880225_LEG1,1
30890,30890,PLK_KW_2026_218143857_LEG0,PLK_KW_2026_218143857_LEG1,1
30890,30890,PLK_KW_2026_985318632_LEG0,PLK_KW_2026_985318632_LEG1,1
30890,30890,PLK_KW_2026_413439226_LEG0,PLK_KW_2026_413439226_LEG1,1
30890,30890,PLK_KW_2026_171730688_LEG0,PLK_KW_2026_171730688_LEG1,1
30890,30890,PLK_KW_2026_879337780_LEG0,PLK_KW_2026_879337780_LEG1,1
30890,30890,PLK_KW_2026_925389352_LEG0,PLK_KW_2026_925389352_LEG1,1
30890,30890,PLK_KW_2026_348309110_LEG0,PLK_KW_2026_348309110_LEG1,1
30890,30890,PLK_KW_2026_503756593_LEG0,PLK_KW_2026_503756593_LEG1,1
30890,30890,PLK_KW_2026_753784163_LEG0,PLK_KW_2026_753784163_LEG1,1
30890,30890,PLK_KW_2026_899251571_LEG0,PLK_KW_2026_899251571_LEG1,1
30890,30890,PLK_KW_2026_349389619_LEG0,PLK_KW_2026_349389619_LEG1,1
30890,30890,PLK_KW_2026_184058856_LEG0,PLK_KW_2026_184058856_LEG1,1
30890,30890,PLK_KW_2026_589496477_LEG0,PLK_KW_2026_589496477_LEG1,1
30890,30890,PLK_KW_2026_305682558_LEG0,PLK_KW_2026_305682558_LEG1,1
30890,30890,PLK_KW_2026_875671735_LEG0,PLK_KW_2026_875671735_LEG1,1
30890,30890,PLK_KW_2026_350287774_LEG0,PLK_KW_2026_350287774_LEG1,1
30890,30890,PLK_KW_2026_758191375_LEG0,PLK_KW_2026_758191375_LEG1,1
30890,30890,PLK_KW_2026_697920125_LEG0,PLK_KW_2026_697920125_LEG1,1
30890,30890,PLK_KW_2026_765690211_LEG0,PLK_KW_2026_765690211_LEG1,1
30890,30890,PLK_KW_2026_739818579_LEG0,PLK_KW_2026_739818579_LEG1,1
30890,30890,PLK_KW_2026_418193306_LEG0,PLK_KW_2026_418193306_LEG1,1
30890,30890,PLK_KW_2026_968948075_LEG0,PLK_KW_2026_968948075_LEG1,1
30890,30890,PLK_KW_2026_793500524_LEG0,PLK_KW_2026_793500524_LEG1,1
30890,30890,PLK_KW_2026_909856751_LEG0,PLK_KW_2026_909856751_LEG1,1
30890,30890,PLK_KW_2026_850047024_LEG0,PLK_KW_2026_850047024_LEG1,1
30890,30890,PLK_KW_2026_205692423_LEG0,PLK_KW_2026_205692423_LEG1,1
30890,30890,PLK_KW_2026_116793008_LEG0,PLK_KW_2026_116793008_LEG1,1
30890,30890,PLK_KW_2026_576806802_LEG0,PLK_KW_2026_576806802_LEG1,1
30890,30890,PLK_KW_2026_773767584_LEG0,PLK_KW_2026_773767584_LEG1,1
30890,30890,PLK_KW_2026_160685081_LEG0,PLK_KW_2026_160685081_LEG1,1
30890,30890,PLK_KW_2026_854414142_LEG0,PLK_KW_2026_854414142_LEG1,1
30890,30890,PLK_KW_2026_987465263_LEG0,PLK_KW_2026_987465263_LEG1,1
30890,30890,PLK_KW_2026_622384108_LEG0,PLK_KW_2026_622384108_LEG1,1
30890,30890,PLK_KW_2026_269695449_LEG0,PLK_KW_2026_269695449_LEG1,1
30890,30890,PLK_KW_2026_687850248_LEG0,PLK_KW_2026_687850248_LEG1,1
30890,30890,PLK_KW_2026_301786100_LEG0,PLK_KW_2026_301786100_LEG1,1
30890,30890,PLK_KW_2026_584631178_LEG0,PLK_KW_2026_584631178_LEG1,1
30890,30890,PLK_KW_2026_957908863_LEG0,PLK_KW_2026_957908863_LEG1,1
30890,30890,PLK_KW_2026_262213030_LEG0,PLK_KW_2026_262213030_LEG1,1
30890,30890,PLK_KW_2026_860024587_LEG0,PLK_KW_2026_860024587_LEG1,1
30890,30890,PLK_KW_2026_726863076_LEG0,PLK_KW_2026_726863076_LEG1,1
30890,30890,PLK_KW_2026_690555052_LEG0,PLK_KW_2026_690555052_LEG1,1
30890,30890,PLK_KW_2026_218052250_LEG0,PLK_KW_2026_218052250_LEG1,1
30890,30890,PLK_KW_2026_254903243_LEG0,PLK_KW_2026_254903243_LEG1,1
30890,30890,PLK_KW_2026_862276120_LEG0,PLK_KW_2026_862276120_LEG1,1
30890,30890,PLK_KW_2026_446534458_LEG0,PLK_KW_2026_446534458_LEG1,1
30890,30890,PLK_KW_2026_378690701_LEG0,PLK_KW_2026_378690701_LEG1,1
30890,30890,PLK_KW_2026_655830330_LEG0,PLK_KW_2026_655830330_LEG1,1
30890,30890,PLK_KW_2026_865768171_LEG0,PLK_KW_2026_865768171_LEG1,1
30890,30890,PLK_KW_2026_264582490_LEG0,PLK_KW_2026_264582490_LEG1,1
30890,30890,PLK_KW_2026_595162089_LEG0,PLK_KW_2026_595162089_LEG1,1
30890,30890,PLK_KW_2026_867740474_LEG0,PLK_KW_2026_867740474_LEG1,1
30890,30890,PLK_KW_2026_720148955_LEG0,PLK_KW_2026_720148955_LEG1,1
30890,30890,PLK_KW_2026_474006170_LEG0,PLK_KW_2026_474006170_LEG1,1
30890,30890,PLK_KW_2026_932945544_LEG0,PLK_KW_2026_932945544_LEG1,1
30890,30890,PLK_KW_2026_177822963_LEG0,PLK_KW_2026_177822963_LEG1,1
30890,30890,PLK_KW_2026_547613148_LEG0,PLK_KW_2026_547613148_LEG1,1
30890,30890,PLK_KW_2026_841373828_LEG0,PLK_KW_2026_841373828_LEG1,1
30890,30890,PLK_KW_2026_920694836_LEG0,PLK_KW_2026_920694836_LEG1,1
30890,30890,PLK_KW_2026_299867857_LEG0,PLK_KW_2026_299867857_LEG1,1
30890,30890,PLK_KW_2026_442304244_LEG0,PLK_KW_2026_442304244_LEG1,1
30890,30890,PLK_KW_2026_983834403_LEG0,PLK_KW_2026_983834403_LEG1,1
30890,30890,PLK_KW_2026_289572049_LEG0,PLK_KW_2026_289572049_LEG1,1
30890,30890,PLK_KW_2026_856711593_LEG0,PLK_KW_2026_856711593_LEG1,1
30890,30890,PLK_KW_2026_923987651_LEG0,PLK_KW_2026_923987651_LEG1,1
30890,30890,PLK_KW_2026_982667824_LEG0,PLK_KW_2026_982667824_LEG1,1
30890,30890,PLK_KW_2026_443012044_LEG0,PLK_KW_2026_443012044_LEG1,1
30890,30890,PLK_KW_2026_743172886_LEG0,PLK_KW_2026_743172886_LEG1,1
30890,30890,PLK_KW_2026_780463789_LEG0,PLK_KW_2026_780463789_LEG1,1
30890,30890,PLK_KW_2026_268474602_LEG0,PLK_KW_2026_268474602_LEG1,1
30890,30890,PLK_KW_2026_825833178_LEG0,PLK_KW_2026_825833178_LEG1,1
30890,30890,PLK_KW_2026_897264301_LEG0,PLK_KW_2026_897264301_LEG1,1
30890,30890,PLK_KW_2026_274152417_LEG0,PLK_KW_2026_274152417_LEG1,1
30890,30890,PLK_KW_2026_500621051_LEG0,PLK_KW_2026_500621051_LEG1,1
30890,30890,PLK_KW_2026_318221227_LEG0,PLK_KW_2026_318221227_LEG1,1
30890,30890,PLK_KW_2026_194178841_LEG0,PLK_KW_2026_194178841_LEG1,1
30890,30890,PLK_KW_2026_118650077_LEG0,PLK_KW_2026_118650077_LEG1,1
30890,30890,PLK_KW_2026_710449548_LEG0,PLK_KW_2026_710449548_LEG1,1
30890,30890,PLK_KW_2026_516152978_LEG0,PLK_KW_2026_516152978_LEG1,1
30890,30890,PLK_KW_2026_998075772_LEG0,PLK_KW_2026_998075772_LEG1,1
30890,30890,PLK_KW_2026_637348314_LEG0,PLK_KW_2026_637348314_LEG1,1
30890,30890,PLK_KW_2026_818456195_LEG0,PLK_KW_2026_818456195_LEG1,1
30890,30890,PLK_KW_2026_706259431_LEG0,PLK_KW_2026_706259431_LEG1,1
30890,30890,PLK_KW_2026_711114509_LEG0,PLK_KW_2026_711114509_LEG1,1
30890,30890,PLK_KW_2026_136878976_LEG0,PLK_KW_2026_136878976_LEG1,1
30890,30890,PLK_KW_2026_885917287_LEG0,PLK_KW_2026_885917287_LEG1,1
30890,30890,PLK_KW_2026_594488373_LEG0,PLK_KW_2026_594488373_LEG1,1
30890,30890,PLK_KW_2026_380760076_LEG0,PLK_KW_2026_380760076_LEG1,1
30890,30890,PLK_KW_2026_150485310_LEG0,PLK_KW_2026_150485310_LEG1,1
30890,30890,PLK_KW_2026_872928423_LEG0,PLK_KW_2026_872928423_LEG1,1
30890,30890,PLK_KW_2026_106356654_LEG0,PLK_KW_2026_106356654_LEG1,1
30890,30890,PLK_KW_2026_159316577_LEG0,PLK_KW_2026_159316577_LEG1,1
30890,30890,PLK_KW_2026_185924381_LEG0,PLK_KW_2026_185924381_LEG1,1
30890,30890,PLK_KW_2026_448487991_LEG0,PLK_KW_2026_448487991_LEG1,1
30890,30890,PLK_KW_2026_101183871_LEG0,PLK_KW_2026_101183871_LEG1,1
30890,30890,PLK_KW_2026_444098905_LEG0,PLK_KW_2026_444098905_LEG1,1
30890,30890,PLK_KW_2026_839167860_LEG0,PLK_KW_2026_839167860_LEG1,1
30890,30890,PLK_KW_2026_282398415_LEG0,PLK_KW_2026_282398415_LEG1,1
30890,30890,PLK_KW_2026_373890692_LEG0,PLK_KW_2026_373890692_LEG1,1
30890,30890,PLK_KW_2026_424528919_LEG0,PLK_KW_2026_424528919_LEG1,1
30890,30890,PLK_KW_2026_332505925_LEG0,PLK_KW_2026_332505925_LEG1,1
30890,30890,PLK_KW_2026_746017156_LEG0,PLK_KW_2026_746017156_LEG1,1
30890,30890,PLK_KW_2026_709759069_LEG0,PLK_KW_2026_709759069_LEG1,1
30890,30890,PLK_KW_2026_922668032_LEG0,PLK_KW_2026_922668032_LEG1,1
30890,30890,PLK_KW_2026_416980102_LEG0,PLK_KW_2026_416980102_LEG1,1
30890,30890,PLK_KW_2026_135030046_LEG0,PLK_KW_2026_135030046_LEG1,1
30890,30890,PLK_KW_2026_115007613_LEG0,PLK_KW_2026_115007613_LEG1,1
30890,30890,PLK_KW_2026_197726786_LEG0,PLK_KW_2026_197726786_LEG1,1
30890,30890,PLK_KW_2026_324244934_LEG0,PLK_KW_2026_324244934_LEG1,1
30890,30890,PLK_KW_2026_699679474_LEG0,PLK_KW_2026_699679474_LEG1,1
31203,31203,PLK_KW_2026_348466276_LEG0,PLK_KW_2026_348466276_LEG1,1
31203,31203,PLK_KW_2026_354159139_LEG0,PLK_KW_2026_354159139_LEG1,1
31203,31203,PLK_KW_2026_398959929_LEG0,PLK_KW_2026_398959929_LEG1,1
31203,31203,PLK_KW_2026_617257679_LEG1,PLK_KW_2026_617257679_LEG2,1
31302,31302,PLK_KW_2026_124749584_LEG0,PLK_KW_2026_124749584_LEG1,1
31302,31302,PLK_KW_2026_532349658_LEG0,PLK_KW_2026_532349658_LEG1,1
31302,31302,PLK_KW_2026_667726741_LEG0,PLK_KW_2026_667726741_LEG1,1
31302,31302,PLK_KW_2026_108619699_LEG0,PLK_KW_2026_108619699_LEG1,1
31302,31302,PLK_KW_2026_678505280_LEG0,PLK_KW_2026_678505280_LEG1,1
31302,31302,PLK_KW_2026_316948072_LEG0,PLK_KW_2026_316948072_LEG1,1
